match_id,match,bowlingTeam,bowlerName,overs,balls,maiden,runs,wickets,economy,0s,wides,noBalls,matchDate,
T201051,kkr vs dc,DC,Khaleel Ahmed,4,24,0,43,1,10.8,0,1,1,04-03-2024,
T201051,kkr vs dc,DC,Rasikh Salam,3,18,0,47,0,9.5,0,0,0,04-03-2024,
T201051,kkr vs dc,DC,Mitchell Marsh,3,18,0,37,1,12.3,0,1,0,04-03-2024,
T203061,gt vs pbks,GT,Umesh Yadav,3,18,0,35,1,11.7,0,1,0,04-04-2024,
T203061,gt vs pbks,GT,Azmatullah Omarzai,4,24,0,41,1,11.7,0,1,0,04-04-2024,
T203061,gt vs pbks,GT,Rashid Khan,4,24,0,40,1,10,0,1,0,04-04-2024,
T203061,gt vs pbks,GT,Noor Ahmad,4,24,0,32,2,8,0,2,0,04-04-2024,
T203061,gt vs pbks,GT,Mohit Sharma,4,24,0,38,1,9.5,0,1,0,04-04-2024,
T203061,gt vs pbks,PBKS,Harpreet Brar,4,24,0,33,1,8.25,0,1,0,04-04-2024,
T203061,gt vs pbks,PBKS,Arshdeep Singh,4,24,0,33,0,8.25,1,0,0,04-04-2024,
T203061,gt vs pbks,PBKS,Kagiso Rabada,4,24,0,44,2,11,0,2,0,04-04-2024,
T203061,gt vs pbks,PBKS,Sam Curran,2,12,0,18,0,9,0,0,0,04-04-2024,
T203061,gt vs pbks,PBKS,Harshal Patel,4,24,0,44,1,11,7,1,0,04-04-2024,
T203061,gt vs pbks,PBKS,Raza,2,12,0,22,0,11,0,0,0,04-04-2024,
T204742,ck vs srh,CSK,Maheesh Theekshana,4,24,0,27,1,6.8,0,1,0,04-05-2024,
T204742,ck vs srh,CSK,Deepak Chahar,3.1,18.6,0,32,1,10.1,0,1,0,04-05-2024,
T204742,ck vs srh,CSK,Moeen Ali,3,18,0,23,2,7.7,0,2,0,04-05-2024,
T204742,ck vs srh,CSK,Tushar Deshpande,2,12,0,20,0,10,0,0,0,04-05-2024,
T204742,ck vs srh,CSK,Ravindra Jadeja,4,24,0,30,0,7.75,0,0,0,04-05-2024,
T204742,ck vs srh,SRH,Bhuvneshwar Kumar,4,24,0,28,1,7,0,1,0,04-05-2024,
T204742,ck vs srh,SRH,Shahbaz Ahmed,1,6,0,11,1,11,0,1,0,04-05-2024,
T204742,ck vs srh,SRH,T Natarajan,4,24,0,39,1,9.75,6,1,0,04-05-2024,
T204742,ck vs srh,SRH,Pat Cummins,4,24,0,29,1,7.25,2,1,0,04-05-2024,
T204742,ck vs srh,SRH,Mayank Markande,2,12,0,21,0,10.5,0,0,0,04-05-2024,
T204742,ck vs srh,SRH,Jaydev Unadkat,4,24,0,29,1,7.25,0,1,0,04-05-2024,
T208262,rcb vs rr,RCB,Reece Topley,4,24,0,27,2,6.75,0,2,0,04-06-2024,
T208262,rcb vs rr,RCB,Yash Dayal,4,24,0,37,1,9.25,0,1,0,04-06-2024,
T208262,rcb vs rr,RCB,Mohammed Siraj,4,24,0,35,1,8.75,0,1,0,04-06-2024,
T208262,rcb vs rr,RCB,Mayank Dagar,2,12,0,34,0,17,0,0,0,04-06-2024,
T208262,rcb vs rr,RCB,Cameron Green,3.1,18.6,0,27,0,8.52,0,0,0,04-06-2024,
T208262,rcb vs rr,RR,Trent Boult,3,18,0,30,0,10,0,0,0,04-06-2024,
T208262,rcb vs rr,RR,Nandre Burger,4,24,0,33,1,8.25,0,1,0,04-06-2024,
T208262,rcb vs rr,RR,Ravichandran Ashwin,4,24,0,28,0,7,0,0,0,04-06-2024,
T208262,rcb vs rr,RR,Avesh Khan,4,24,0,46,0,11.5,2,0,0,04-06-2024,
T208262,rcb vs rr,RR,Yuzvendra Chahal,4,24,0,34,2,8.5,3,2,0,04-06-2024,
T208262,rcb vs rr,RR,Riyan Parag,1,6,0,10,0,10,0,0,0,04-06-2024,
T206700,mi vs dc,MI, Gerald Coetzee,4,24,0,34,4,8.5,0,4,0,04-07-2024,
T206700,mi vs dc,MI, Jasprit Bumrah,4,24,0,22,2,5.5,5,2,0,04-07-2024,
T206700,mi vs dc,MI, Akash Madhwal,4,24,0,45,0,11.25,0,0,1,04-07-2024,
T206700,mi vs dc,MI, Romario Shepherd,4,24,0,54,1,13.5,0,1,0,04-07-2024,
T206700,mi vs dc,MI, Mohammad Nabi,2,12,0,17,0,8.5,0,0,0,04-07-2024,
T206700,mi vs dc,MI, Piyush Chawla,2,12,0,32,0,16,0,0,0,04-07-2024,
T206700,mi vs dc,DC, Khaleel Ahmed,4,24,0,39,1,9.75,0,1,0,04-07-2024,
T206700,mi vs dc,DC, Ishant Sharma,3,18,0,40,0,13.33,0,0,0,04-07-2024,
T206700,mi vs dc,DC, Jhye Richardson,4,24,0,40,0,10,0,0,0,04-07-2024,
T206700,mi vs dc,DC, Axar Patel,4,24,0,35,2,8.75,0,2,0,04-07-2024,
T206700,mi vs dc,DC, Lalit Yadav,1,6,0,15,0,15,0,0,0,04-07-2024,
T206700,mi vs dc,DC, Anrich Nortje,4,24,0,65,2,16.25,0,2,1,04-07-2024,
T206862,lsg vs gt, LSG, Yash Thakur,3.5,21,1,30,5,7.83,0,5,0,04-07-2024,
T206862,lsg vs gt, LSG, Krunal Pandya,4,24,0,11,3,2.75,0,3,0,04-07-2024,
T206862,lsg vs gt, LSG, Ravi Bishnoi,2,12,0,8,1,4,0,1,0,04-07-2024,
T206862,lsg vs gt, LSG, Naveen-ul-Haq,4,24,0,37,1,9.25,0,1,1,04-07-2024,
T206862,lsg vs gt, LSG, Mayank Yadav,1,6,0,13,0,13,0,0,0,04-07-2024,
T206862,lsg vs gt, LSG, Manimaran Siddharth,4,24,0,29,0,7.25,0,0,3,04-07-2024,
T206862,lsg vs gt, GT, Umesh Yadav,3,18,0,22,2,7.33,0,2,0,04-07-2024,
T206862,lsg vs gt, GT, Spencer Johnson,4,24,0,32,0,8,0,0,0,04-07-2024,
T206862,lsg vs gt, GT, Rashid Khan,4,24,0,28,1,7,0,1,0,04-07-2024,
T206862,lsg vs gt, GT, Mohit Sharma,3,18,0,34,0,11.33,0,0,0,04-07-2024,
T206862,lsg vs gt, GT, Noor Ahmad,4,24,0,22,0,5.5,0,0,0,04-07-2024,
T206862,lsg vs gt, GT, Darshan Nalkande,2,12,0,21,2,10.5,0,2,0,04-07-2024,
T203043,kkr vs csk, KKR,Mitchell Starc,3,18,0,29,0,9.75,0,0,0,04-08-2024,
T203043,kkr vs csk, KKR,Vaibhav Arora,4,24,0,28,2,7,0,2,0,04-08-2024,
T203043,kkr vs csk, KKR,Anukul Roy,1.4,8.4,0,18,0,10.8,0,0,0,04-08-2024,
T203043,kkr vs csk, KKR,Sunil Narine,4,24,0,30,1,7.5,0,1,0,04-08-2024,
T203043,kkr vs csk, KKR,Varun Chakaravarthy,4,24,0,26,0,6.5,6,0,0,04-08-2024,
T203043,kkr vs csk, KKR,Andre Russell,1,6,0,8,0,8,1,0,0,04-08-2024,
T203043,kkr vs csk, CSK, Tushar Deshpande,4,24,0,33,3,8.25,0,3,0,04-08-2024,
T203043,kkr vs csk, CSK, Mustafizur Rahman,4,24,0,22,2,5.5,0,2,1,04-08-2024,
T203043,kkr vs csk, CSK, Shardul Thakur,3,18,0,27,0,9,0,0,1,04-08-2024,
T203043,kkr vs csk, CSK, Maheesh Theekshana,4,24,0,28,1,7,0,1,0,04-08-2024,
T203043,kkr vs csk, CSK, Ravindra Jadeja,4,24,0,18,3,4.5,0,3,0,04-08-2024,
T203043,kkr vs csk, CSK, Rachin Ravindra,1,6,0,4,0,4,0,0,0,04-08-2024,
T202406,srh vs pbks, SRH, Bhuvneshwar Kumar,4,24,1,32,2,8,0,2,0,04-09-2024,
T202406,srh vs pbks, SRH, Pat Cummins ,4,24,0,22,1,5.5,2,1,0,04-09-2024,
T202406,srh vs pbks, SRH, T Natarajan,4,24,0,33,1,8.2,5,1,0,04-09-2024,
T202406,srh vs pbks, SRH, Nitish Reddy,3,18,0,33,1,11,0,1,0,04-09-2024,
T202406,srh vs pbks, SRH, Jaydev Unadkat,4,24,0,49,1,12.2,0,1,0,04-09-2024,
T202406,srh vs pbks, SRH, Shahbaz Ahmed,1,6,0,10,0,10,0,0,0,04-09-2024,
T202406,srh vs pbks, PBKS, Arshdeep Singh,4,24,0,29,4,7.2,4,4,0,04-09-2024,
T202406,srh vs pbks, PBKS, Sam Curran,4,24,0,41,2,10.2,0,2,0,04-09-2024,
T202406,srh vs pbks, PBKS, Harshal Patel,4,24,0,30,2,7.5,6,2,0,04-09-2024,
T202406,srh vs pbks, PBKS, Harpreet Brar,4,24,0,48,0,12,0,0,0,04-09-2024,
T203188,rr vs gt, RR, Kuldeep Sen,4,24,0,41,3,10.2,0,3,1,04-10-2024,
T203188,rr vs gt, RR, Yuzvendra Chahal,4,24,0,43,2,10.8,4,2,0,04-10-2024,
T203188,rr vs gt, RR, Ravichandran Ashwin,4,24,0,40,0,10,0,0,0,04-10-2024,
T203188,rr vs gt, RR, Trent Boult,2,12,0,8,0,4,0,0,0,04-10-2024,
T203188,rr vs gt, RR, Avesh Khan,4,24,0,48,1,12,1,1,0,04-10-2024,
T203188,rr vs gt, GT, Umesh Yadav,4,24,0,47,1,11.75,0,1,0,04-10-2024,
T203188,rr vs gt, GT, Rashid Khan,4,24,0,18,1,4.5,0,1,0,04-10-2024,
T203188,rr vs gt, GT, Mohit Sharma,4,24,0,51,1,12.8,0,1,0,04-10-2024,
T203188,rr vs gt, GT,Spencer Johnson,4,24,0,47,1,11.8,0,1,0,04-10-2024,
T203188,rr vs gt, GT,Noor Ahmad,4,24,0,43,0,10.8,0,0,0,04-10-2024,
T202046,rcb vs mi,RCB,Reece Topley,3,18,0,34,0,11.3,0,0,0,04-11-2024,
T202046,rcb vs mi,RCB,Mohammed Siraj,3,18,0,37,0,12.3,0,0,0,04-11-2024,
T202046,rcb vs mi,RCB,akash deep,3.3,19.8,0,55,1,15.7,0,1,0,04-11-2024,
T202046,rcb vs mi,RCB,Glenn Maxwell,1,6,0,17,0,17,0,0,0,04-11-2024,
T202046,rcb vs mi,RCB,Vijaykumar Vyshak,3,18,0,32,1,10.7,0,1,0,04-11-2024,
T202046,rcb vs mi,MI,Mohammad Nabi,1,6,0,7,0,7,0,0,0,04-11-2024,
T202046,rcb vs mi,MI,Gerald Coetzee,4,24,0,42,1,10.5,0,1,0,04-11-2024,
T202046,rcb vs mi,MI,Jasprit Bumrah,4,24,0,21,5,5.2,4,5,0,04-11-2024,
T202046,rcb vs mi,MI,Akash Madhwal,4,24,0,57,1,14.2,0,1,0,04-11-2024,
T202046,rcb vs mi,MI,Shreyas Gopal,4,24,0,32,1,8,0,1,0,04-11-2024,
T207776,lsg vs dc,LSG,Naveen-ul-Haq,3,18,0,24,1,8,0,1,0,04-12-2024,
T207776,lsg vs dc,LSG,Ravi Bishnoi,4,24,0,25,2,6.25,0,2,0,04-12-2024,
T207776,lsg vs dc,LSG,Yash Thakur,4,24,0,31,1,7.8,0,1,0,04-12-2024,
T207776,lsg vs dc,LSG,Krunal Pandya,3,18,0,45,0,15,0,0,0,04-12-2024,
T207776,lsg vs dc,LSG,Marcus Stoinis,1,6,0,10,0,10,0,0,0,04-12-2024,
T207776,lsg vs dc,LSG,Arshad Khan,3.1,18.6,0,34,0,10.7,0,0,0,04-12-2024,
T207776,lsg vs dc,DC,Kuldeep Yadav,4,24,0,20,3,5,0,3,0,04-12-2024,
T207776,lsg vs dc,DC,Khaleel Ahmed,4,24,0,41,2,10.2,0,2,0,04-12-2024,
T207776,lsg vs dc,DC,Ishant Sharma,4,24,0,36,1,9,0,1,0,04-12-2024,
T207776,lsg vs dc,DC,Axar Patel,4,24,0,26,1,6.5,0,1,0,04-12-2024,
T207776,lsg vs dc,DC,Mukesh Kumar,4,24,0,41,1,10.2,0,1,0,04-12-2024,
T202680,pbks vs rr,PBKS,Arshdeep Singh,3.5,21,0,45,1,11.74,3,1,0,4/13/2024,
T202680,pbks vs rr,PBKS,Kagiso Rabada,4,24,0,18,2,4.5,0,2,0,4/13/2024,
T202680,pbks vs rr,PBKS,Sam Curran,4,24,0,25,2,6.25,0,2,0,4/13/2024,
T202680,pbks vs rr,PBKS,Liam Livingstone,3,18,0,21,1,7,0,1,0,4/13/2024,
T202680,pbks vs rr,PBKS,Harshal Patel,2,12,0,21,1,10.5,5,1,0,4/13/2024,
T202680,pbks vs rr,PBKS,Harpreet Brar,3,18,0,22,0,7.33,0,0,0,4/13/2024,
T202680,pbks vs rr,RR,Trent Boult,4,24,0,22,1,5.5,0,1,0,4/13/2024,
T202680,pbks vs rr,RR,Kuldeep Sen,4,24,0,35,1,8.75,0,1,0,4/13/2024,
T202680,pbks vs rr,RR,Avesh Khan,4,24,0,34,2,8.5,2,2,0,4/13/2024,
T202680,pbks vs rr,RR,Yuzvendra Chahal,4,24,0,31,1,7.75,5,1,1,4/13/2024,
T202680,pbks vs rr,RR,Keshav Maharaj,4,24,0,23,2,5.75,0,2,0,4/13/2024,
T204364,kkr vs lsg ,KKR,Mitchell Starc,4,24,0,28,3,7,0,3,0,4/14/2024,
T204364,kkr vs lsg ,KKR,Vaibhav Arora,3,18,0,34,1,11.33,0,1,1,4/14/2024,
T204364,kkr vs lsg ,KKR,Harshit Rana,4,24,0,35,0,8.75,4,0,0,4/14/2024,
T204364,kkr vs lsg ,KKR,Sunil Narine,4,24,0,17,1,4.25,0,1,0,4/14/2024,
T204364,kkr vs lsg ,KKR,Varun Chakaravarthy,4,24,0,30,1,7.5,5,1,0,4/14/2024,
T204364,kkr vs lsg ,KKR,Andre Russell,1,6,0,16,1,16,4,1,0,4/14/2024,
T204364,kkr vs lsg ,LSG,Mohsin Khan,4,24,0,29,2,7.25,0,2,0,4/14/2024,
T204364,kkr vs lsg ,LSG,shamar joseph,4,24,0,47,0,11.8,0,0,3,4/14/2024,
T204364,kkr vs lsg ,LSG,Krunal Pandya,1,6,0,14,0,14,0,0,0,4/14/2024,
T204364,kkr vs lsg ,LSG,Yash Thakur,2,12,0,25,0,12.5,0,0,0,4/14/2024,
T204364,kkr vs lsg ,LSG,Arshad Khan,2,12,0,24,0,12,0,0,0,4/14/2024,
T204364,kkr vs lsg ,LSG,Ravi Bishnoi,2.4,14.4,0,17,0,6.4,0,0,0,4/14/2024,
T207857,mi vs csk,MI,Mohammad Nabi,3,18,0,19,0,6.33,0,0,0,4/14/2024,
T207857,mi vs csk,MI,Gerald Coetzee,4,24,0,35,1,8.75,0,1,0,4/14/2024,
T207857,mi vs csk,MI,Jasprit Bumrah,4,24,0,27,0,6.75,3,0,0,4/14/2024,
T207857,mi vs csk,MI,Akash Madhwal,3,18,0,37,0,12.33,0,0,0,4/14/2024,
T207857,mi vs csk,MI,Shreyas Gopal,1,6,0,9,1,9,0,1,0,4/14/2024,
T207857,mi vs csk,MI,Hardik Pandya,3,18,0,43,2,14.33,0,2,0,4/14/2024,
T207857,mi vs csk,CSK,Tushar Deshpande,4,24,0,29,1,7.25,0,1,0,4/14/2024,
T207857,mi vs csk,CSK,Mustafizur Rahman,4,24,0,55,1,13.75,0,1,0,4/14/2024,
T207857,mi vs csk,CSK,Shardul Thakur,4,24,0,35,0,8.75,0,0,0,4/14/2024,
T207857,mi vs csk,CSK,Ravindra Jadeja,4,24,0,37,0,9.25,0,0,0,4/14/2024,
T207857,mi vs csk,CSK,Matheesha Pathirana,4,24,0,28,4,7,0,4,0,4/14/2024,
T204307,rcb vs srh,RCB,Will Jacks,3,18,0,32,0,10.66,0,0,0,4/15/2024,
T204307,rcb vs srh,RCB,Reece Topley,4,24,0,68,1,17,0,1,0,4/15/2024,
T204307,rcb vs srh,RCB,Yash Dayal,4,24,0,51,0,12.75,0,0,1,4/15/2024,
T204307,rcb vs srh,RCB,Lockie Ferguson,4,24,0,52,2,13,0,2,0,4/15/2024,
T204307,rcb vs srh,RCB,Vijaykumar Vyshak,4,24,0,64,0,16,0,0,0,4/15/2024,
T204307,rcb vs srh,RCB,Mahipal Lomror,1,6,0,18,0,18,0,0,0,4/15/2024,
T204307,rcb vs srh,SRH,Bhuvneshwar Kumar,4,24,0,60,0,15,0,0,0,4/15/2024,
T204307,rcb vs srh,SRH,T Natarajan,4,24,0,47,1,11.75,4,1,0,4/15/2024,
T204307,rcb vs srh,SRH,Pat Cummins,4,24,0,43,3,10.75,2,3,0,4/15/2024,
T204307,rcb vs srh,SRH,Mayank Markande,4,24,0,46,2,11.5,0,2,0,4/15/2024,
T204307,rcb vs srh,SRH,Jaydev Unadkat,2,12,0,37,0,18.5,0,0,0,4/15/2024,
T201256,rcb vs srh,KKR,Mitchell Starc,4,24,0,50,0,12.5,0,0,1,4/16/2024,
T201256,kkr vs rr,KKR,Vaibhav Arora,3,18,0,45,1,15,0,1,0,4/16/2024,
T201256,kkr vs rr,KKR,Harshit Rana,4,24,0,45,2,11.25,3,2,0,4/16/2024,
T201256,kkr vs rr,KKR,Sunil Narine,4,24,0,30,2,7.5,0,2,0,4/16/2024,
T201256,kkr vs rr,KKR,Varun Chakaravarthy,4,24,0,36,2,9,4,2,0,4/16/2024,
T201256,kkr vs rr,KKR,Andre Russell,1,6,0,17,0,17,3,0,0,4/16/2024,
T201256,kkr vs rr,RR,Trent Boult,4,24,0,31,1,7.75,0,1,0,4/16/2024,
T201256,kkr vs rr,RR,Avesh Khan,4,24,0,35,2,8.75,3,2,0,4/16/2024,
T201256,kkr vs rr,RR,Kuldeep Sen,4,24,0,46,2,11.5,0,2,0,4/16/2024,
T201256,kkr vs rr,RR,Yuzvendra Chahal,4,24,0,54,1,13.5,0,1,0,4/16/2024,
T201256,kkr vs rr,RR,Ravichandran Ashwin,4,24,0,49,0,12.25,0,0,0,4/16/2024,
T208407,dc vs gt,DC,Khaleel Ahmed,4,24,1,18,1,4.5,0,1,0,4/17/2024,
T208407,dc vs gt,DC,Ishant Sharma,2,12,0,8,2,4,0,2,0,4/17/2024,
T208407,dc vs gt,DC,Mukesh Kumar,2.3,13.8,0,14,3,5.6,0,3,2,4/17/2024,
T208407,dc vs gt,DC,Kuldeep Yadav,4,24,0,16,0,4,0,0,0,4/17/2024,
T208407,dc vs gt,DC,Tristan Stubbs,1,6,0,11,2,11,0,2,0,4/17/2024,
T208407,dc vs gt,DC,Axar Patel,4,24,0,17,1,4.25,0,1,0,4/17/2024,
T208407,dc vs gt,GT,Sandeep Warrier,3,18,0,40,2,13.33,0,2,0,4/17/2024,
T208407,dc vs gt,GT,Spencer Johnson,2,12,0,22,1,11,0,1,0,4/17/2024,
T208407,dc vs gt,GT,Rashid Khan,2,12,0,12,1,6,0,1,0,4/17/2024,
T208407,dc vs gt,GT,Noor Ahmad,1.5,9,0,14,0,7.64,0,0,0,4/17/2024,
T209103,pbks vs mi,PBKS,Liam Livingstone,2,12,0,16,0,8,0,0,0,4/18/2024,
T209103,pbks vs mi,PBKS,Arshdeep Singh,3,18,0,35,0,11.67,2,0,0,4/18/2024,
T209103,pbks vs mi,PBKS,Kagiso Rabada,4,24,0,42,1,10.5,0,1,0,4/18/2024,
T209103,pbks vs mi,PBKS,Harshal Patel,4,24,0,31,3,7.75,4,3,0,4/18/2024,
T209103,pbks vs mi,PBKS,Sam Curran,4,24,0,41,2,10.25,0,2,0,4/18/2024,
T209103,pbks vs mi,PBKS,Harpreet Brar,3,18,0,21,0,7,0,0,0,4/18/2024,
T209103,pbks vs mi,MI,Gerald Coetzee,4,24,0,32,3,8,0,3,0,4/18/2024,
T209103,pbks vs mi,MI,Jasprit Bumrah,4,24,0,21,3,5.25,2,3,1,4/18/2024,
T209103,pbks vs mi,MI,Akash Madhwal,3.1,18.6,0,46,1,14.53,0,1,1,4/18/2024,
T209103,pbks vs mi,MI,Hardik Pandya,4,24,0,33,1,8.25,0,1,0,4/18/2024,
T209103,pbks vs mi,MI,Shreyas Gopal,2,12,0,26,1,13,0,1,0,4/18/2024,
T209103,pbks vs mi,MI,Romario Shepherd,2,12,0,20,0,10,0,0,0,4/18/2024,
T203694,csk vs lsg,CSK,Deepak Chahar,3,18,0,26,0,8.7,0,0,0,4/19/2024,
T203694,csk vs lsg,CSK,Tushar Deshpande,4,24,0,42,0,10.5,0,0,1,4/19/2024,
T203694,csk vs lsg,CSK,Mustafizur Rahman,4,24,0,43,1,10.8,0,1,0,4/19/2024,
T203694,csk vs lsg,CSK,Ravindra Jadeja,3,18,0,32,1,10.7,0,1,0,4/19/2024,
T203694,csk vs lsg,CSK,Matheesha Pathirana,4,24,0,29,2,7.2,0,2,0,4/19/2024,
T203694,csk vs lsg,CSK,Moeen Ali,1,6,0,5,0,5,0,0,0,4/19/2024,
T203694,csk vs lsg,LSG,Matt Henry,3,18,0,26,0,8.7,0,0,0,4/19/2024,
T203694,csk vs lsg,LSG,Mohsin Khan,4,24,0,37,1,9.2,0,1,0,4/19/2024,
T203694,csk vs lsg,LSG,Yash Thakur,4,24,0,45,1,11.2,0,1,0,4/19/2024,
T203694,csk vs lsg,LSG,Krunal Pandya,3,18,0,16,2,5.3,0,2,0,4/19/2024,
T203694,csk vs lsg,LSG,Ravi Bishnoi,4,24,0,44,1,11,0,1,0,4/19/2024,
T203694,csk vs lsg,LSG,Marcus Stoinis,2,12,0,7,1,3.5,0,1,0,4/19/2024,
T208245,dc vs srh,DC,Kuldeep Yadav,4,24,0,55,4,13.75,0,4,0,4/20/2024,
T208245,dc vs srh,DC,Axar Patel,4,24,0,29,1,7.25,0,1,0,4/20/2024,
T208245,dc vs srh,DC,Mukesh Kumar,4,24,0,57,1,14.2,0,1,0,4/20/2024,
T208245,dc vs srh,DC,Anrich Nortje,3,18,0,31,0,10.3,0,0,0,4/20/2024,
T208245,dc vs srh,DC,Khaleel Ahmed,3,18,0,51,0,17,0,0,0,4/20/2024,
T208245,dc vs srh,SRH,Washington Sundar,2,12,0,46,1,23,0,1,0,4/20/2024,
T208245,dc vs srh,SRH,Bhuvneshwar Kumar,4,24,0,33,1,8.2,0,1,0,4/20/2024,
T208245,dc vs srh,SRH,Pat Cummins,4,24,0,35,0,8.8,2,0,0,4/20/2024,
T208245,dc vs srh,SRH,T Natarajan,4,24,0,19,4,4.8,3,4,0,4/20/2024,
T208245,dc vs srh,SRH,Nitish Kumar Reddy,2.1,12.6,0,17,2,7.8,0,2,0,4/20/2024,
T208245,dc vs srh,SRH,Mayank Markande,2,12,0,26,2,13,0,2,0,4/20/2024,
T209461,kkr vs rcb,KKR,Harshit Rana,4,24,0,33,2,8.25,2,2,0,4/21/2024,
T209461,kkr vs rcb,KKR,Mitchell Starc,3,18,0,55,1,18.33,0,1,0,4/21/2024,
T209461,kkr vs rcb,KKR,Varun Chakaravarthy,4,24,0,36,1,9,3,1,0,4/21/2024,
T209461,kkr vs rcb,KKR,Sunil Narine,4,24,0,34,2,8.5,0,2,0,4/21/2024,
T209461,kkr vs rcb,KKR,Suyash Sharma,2,12,0,33,0,16.5,0,0,0,4/21/2024,
T209461,kkr vs rcb,KKR,Andre Russell,3,18,0,25,3,8.33,2,3,0,4/21/2024,
T209461,kkr vs rcb,RCB,Mohammed Siraj,4,24,0,40,1,10,0,1,0,4/21/2024,
T209461,kkr vs rcb,RCB,Yash Dayal,4,24,0,56,2,14,0,2,1,4/21/2024,
T209461,kkr vs rcb,RCB,Lockie Ferguson,4,24,0,47,1,11.75,0,1,1,4/21/2024,
T209461,kkr vs rcb,RCB,Karn Sharma,4,24,0,33,0,8.25,0,0,0,4/21/2024,
T209461,kkr vs rcb,RCB,Cameron Green,4,24,0,35,2,8.75,0,2,0,4/21/2024,
T201595,pbks vs gt,PBKS,Kagiso Rabada,4,24,0,40,0,10,0,0,0,4/21/2024,
T201595,pbks vs gt,PBKS,Arshdeep Singh,2.1,12.6,0,17,1,7.85,1,1,0,4/21/2024,
T201595,pbks vs gt,PBKS,Harshal Patel,3,18,0,15,3,5,3,3,0,4/21/2024,
T201595,pbks vs gt,PBKS,Sam Curran,2,12,0,18,1,9,0,1,0,4/21/2024,
T201595,pbks vs gt,PBKS,Harpreet Brar,4,24,0,35,0,8.75,0,0,0,4/21/2024,
T201595,pbks vs gt,PBKS,Liam Livingstone,4,24,0,19,2,4.75,0,2,0,4/21/2024,
T201595,pbks vs gt,GT,Azmatullah Omarzai,2,12,0,13,0,6.5,0,0,0,4/21/2024,
T201595,pbks vs gt,GT,Sandeep Warrier,1,6,0,21,0,21,0,0,1,4/21/2024,
T201595,pbks vs gt,GT,Mohit Sharma,4,24,0,32,2,8,0,2,0,4/21/2024,
T201595,pbks vs gt,GT,Rashid Khan,4,24,0,15,1,3.75,0,1,0,4/21/2024,
T201595,pbks vs gt,GT,Noor Ahmad,4,24,0,20,2,5,0,2,0,4/21/2024,
T201595,pbks vs gt,GT,R Sai Kishore,4,24,0,33,4,8.25,0,4,0,4/21/2024,
T201595,pbks vs gt,GT,Shahrukh Khan,1,6,0,7,0,7,0,0,0,4/21/2024,
T205094,pbks vs gt,RR,Sandeep Sharma,4,24,0,18,5,4.5,0,5,0,4/22/2024,
T205094,rr vs mi,RR,Trent Boult,4,24,0,32,2,8,0,2,0,4/22/2024,
T205094,rr vs mi,RR,Avesh Khan,4,24,0,49,1,12.25,3,1,0,4/22/2024,
T205094,rr vs mi,RR,Ravichandran Ashwin,4,24,0,31,0,7.75,0,0,0,4/22/2024,
T205094,rr vs mi,RR,Yuzvendra Chahal,4,24,0,48,1,12,0,1,0,4/22/2024,
T205094,rr vs mi,MI,Piyush Chawla,4,24,0,33,1,8.25,0,1,0,4/22/2024,
T205094,rr vs mi,MI,Jasprit Bumrah,4,24,0,37,0,9.25,1,0,1,4/22/2024,
T205094,rr vs mi,MI,Nuwan Thushara,3,18,0,28,0,9.33,0,0,0,4/22/2024,
T205094,rr vs mi,MI,Gerald Coetzee,2,12,0,25,0,12.5,0,0,0,4/22/2024,
T205094,rr vs mi,MI,Mohammad Nabi,3,18,0,30,0,10,0,0,0,4/22/2024,
T205094,rr vs mi,MI,Hardik Pandya,2,12,0,21,0,10.5,0,0,0,4/22/2024,
T205094,rr vs mi,MI,Tilak Varma,0.4,2.4,0,8,0,12,0,0,0,4/22/2024,
T208915,lsg vs csk,LSG,Matt Henry,4,24,0,28,1,7,0,1,0,4/23/2024,
T208915,lsg vs csk,LSG,Mohsin Khan,4,24,0,50,1,12.5,0,1,0,4/23/2024,
T208915,lsg vs csk,LSG,Ravi Bishnoi,2,12,0,19,0,9.5,0,0,0,4/23/2024,
T208915,lsg vs csk,LSG,Yash Thakur,4,24,0,47,1,11.8,0,1,0,4/23/2024,
T208915,lsg vs csk,LSG,Marcus Stoinis,4,24,0,49,0,12.2,0,0,0,4/23/2024,
T208915,lsg vs csk,LSG,Krunal Pandya,2,12,0,15,0,7.5,0,0,0,4/23/2024,
T208915,lsg vs csk,CSK,Deepak Chahar,2,12,0,11,1,5.5,0,1,0,4/23/2024,
T208915,lsg vs csk,CSK,Tushar Deshpande,3,18,0,34,0,11.3,0,0,1,4/23/2024,
T208915,lsg vs csk,CSK,Mustafizur Rahman,3.3,19.8,0,51,1,14.6,0,1,1,4/23/2024,
T208915,lsg vs csk,CSK,Shardul Thakur,3,18,0,42,0,14,0,0,0,4/23/2024,
T208915,lsg vs csk,CSK,Ravindra Jadeja,2,12,0,16,0,8,0,0,1,4/23/2024,
T208915,lsg vs csk,CSK,Matheesha Pathirana,4,24,0,35,2,8.8,0,2,0,4/23/2024,
T209997,lsg vs csk,CSK,Moeen Ali,2,12,0,21,0,10.5,0,0,0,4/24/2024,
T209997,dc vs gt,DC,Rasikh Salam,4,24,0,44,3,11,0,3,0,4/24/2024,
T209997,dc vs gt,DC,Kuldeep Yadav,4,24,0,29,2,7.25,0,2,0,4/24/2024,
